## 1 - Complete phage contigs - category 1 (sure)
## Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_BP50_NODE_158_length_1488_cov_0_573519,4,VIRSorter_BP50_NODE_158_length_1488_cov_0_573519,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BP50_NODE_16_length_6024_cov_6_082670,13,VIRSorter_BP50_NODE_16_length_6024_cov_6_082670,13,2,,gene_2-gene_13:4.31444465559732,,3.85146430221244,,,
VIRSorter_BP50_NODE_177_length_1417_cov_0_420525,4,VIRSorter_BP50_NODE_177_length_1417_cov_0_420525,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BP50_NODE_17_length_5105_cov_1_033909,11,VIRSorter_BP50_NODE_17_length_5105_cov_1_033909,11,2,1,gene_2-gene_11:4.42840285212911,,6.03455293414856,,,
VIRSorter_BP50_NODE_181_length_1405_cov_0_619159,3,VIRSorter_BP50_NODE_181_length_1405_cov_0_619159,3,2,,2.93987201451834,,,,,
VIRSorter_BP50_NODE_189_length_1390_cov_0_586288,3,VIRSorter_BP50_NODE_189_length_1390_cov_0_586288,3,2,,2.93987201451834,,,,,
VIRSorter_BP50_NODE_232_length_1298_cov_0_421410,3,VIRSorter_BP50_NODE_232_length_1298_cov_0_421410,3,2,,2.93987201451834,,,,,
VIRSorter_BP50_NODE_250_length_1270_cov_0_255004,4,VIRSorter_BP50_NODE_250_length_1270_cov_0_255004,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BP50_NODE_25_length_3692_cov_1_150658,7,VIRSorter_BP50_NODE_25_length_3692_cov_1_150658,7,2,2,,,4.14379266564342,,,
VIRSorter_BP50_NODE_31_length_3486_cov_1_022883,5,VIRSorter_BP50_NODE_31_length_3486_cov_1_022883,5,2,,2.01071095767098,,,,,
VIRSorter_BP50_NODE_36_length_3256_cov_0_802552,8,VIRSorter_BP50_NODE_36_length_3256_cov_0_802552,8,2,,2.22581054573474,,4.73576304644962,,,
VIRSorter_BP50_NODE_39_length_3023_cov_1_057547,5,VIRSorter_BP50_NODE_39_length_3023_cov_1_057547,5,2,,2.01071095767098,,,,,
VIRSorter_BP50_NODE_3_length_63344_cov_156_042817,78,VIRSorter_BP50_NODE_3_length_63344_cov_156_042817,78,2,3,gene_4-gene_34:12.62627599994664,,40.43315192069606,gene_30-gene_78:15.67564538629578,gene_4-gene_78:5.39730495525197,
VIRSorter_BP50_NODE_45_length_2713_cov_0_646991,4,VIRSorter_BP50_NODE_45_length_2713_cov_0_646991,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BP50_NODE_52_length_2520_cov_0_320133,4,VIRSorter_BP50_NODE_52_length_2520_cov_0_320133,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BP50_NODE_59_length_2387_cov_0_407767,5,VIRSorter_BP50_NODE_59_length_2387_cov_0_407767,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BP50_NODE_6_length_32162_cov_68_937486,51,VIRSorter_BP50_NODE_6_length_32162_cov_68_937486,51,2,2,gene_41-gene_51:4.20950221326100,,25.06069746739798,gene_4-gene_40:9.77057933937026,,
VIRSorter_BP50_NODE_87_length_2005_cov_1_213376,5,VIRSorter_BP50_NODE_87_length_2005_cov_1_213376,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BP50_NODE_8_length_24016_cov_11_623729,30,VIRSorter_BP50_NODE_8_length_24016_cov_11_623729,30,2,3,gene_5-gene_28:7.80914094132098,,13.44981291810601,,,
VIRSorter_BP50_NODE_9_length_21949_cov_6_153656,38,VIRSorter_BP50_NODE_9_length_21949_cov_6_153656,38,2,,gene_2-gene_21:4.37310001280368,,16.07412865206648,gene_11-gene_38:2.09859380696234,,
VIRSorter_BP9_NODE_16_length_1376_cov_0_393625,3,VIRSorter_BP9_NODE_16_length_1376_cov_0_393625,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-02-2013_NODE_21_length_1023_cov_1_140592,4,VIRSorter_BeeP-02-2013_NODE_21_length_1023_cov_1_140592,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-05-2013_NODE_101_length_2433_cov_9_502547,5,VIRSorter_BeeP-05-2013_NODE_101_length_2433_cov_9_502547,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-05-2013_NODE_11_length_8561_cov_19_251414,11,VIRSorter_BeeP-05-2013_NODE_11_length_8561_cov_19_251414,11,2,1,,,4.51617632518270,,,
VIRSorter_BeeP-05-2013_NODE_161_length_1838_cov_3_601931,5,VIRSorter_BeeP-05-2013_NODE_161_length_1838_cov_3_601931,5,2,,3.25885887592900,,,,,
VIRSorter_BeeP-05-2013_NODE_171_length_1805_cov_4_501736,6,VIRSorter_BeeP-05-2013_NODE_171_length_1805_cov_4_501736,6,2,,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-05-2013_NODE_173_length_1770_cov_3_805670,4,VIRSorter_BeeP-05-2013_NODE_173_length_1770_cov_3_805670,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-05-2013_NODE_185_length_1724_cov_3_711597,3,VIRSorter_BeeP-05-2013_NODE_185_length_1724_cov_3_711597,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-05-2013_NODE_18_length_6955_cov_10_567607,4,VIRSorter_BeeP-05-2013_NODE_18_length_6955_cov_10_567607,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-05-2013_NODE_1_length_24014_cov_51_703054,28,VIRSorter_BeeP-05-2013_NODE_1_length_24014_cov_51_703054,28,2,1,gene_14-gene_28:8.52833484610096,,12.38034236505391,,,
VIRSorter_BeeP-05-2013_NODE_21_length_6013_cov_6_524933,6,VIRSorter_BeeP-05-2013_NODE_21_length_6013_cov_6_524933,6,2,1,,,3.55182228483721,,,
VIRSorter_BeeP-05-2013_NODE_380_length_1051_cov_1_866530,5,VIRSorter_BeeP-05-2013_NODE_380_length_1051_cov_1_866530,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-05-2013_NODE_39_length_3826_cov_9_504935,5,VIRSorter_BeeP-05-2013_NODE_39_length_3826_cov_9_504935,5,2,1,,,2.95985190403101,,,
VIRSorter_BeeP-05-2013_NODE_3_length_12110_cov_24_977562,18,VIRSorter_BeeP-05-2013_NODE_3_length_12110_cov_24_977562,18,2,5,gene_1-gene_16:8.47125430211925,,7.27514789349796,,,
VIRSorter_BeeP-05-2013_NODE_5_length_9805_cov_74_240646,14,VIRSorter_BeeP-05-2013_NODE_5_length_9805_cov_74_240646,14,2,3,gene_1-gene_10:2.54428083682660,,5.49121230049466,,,
VIRSorter_BeeP-05-2013_NODE_81_length_2744_cov_2_762280,5,VIRSorter_BeeP-05-2013_NODE_81_length_2744_cov_2_762280,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-05-2013_NODE_8_length_9152_cov_12_124959,12,VIRSorter_BeeP-05-2013_NODE_8_length_9152_cov_12_124959,12,2,2,gene_2-gene_11:9.02142213134416,,gene_1-gene_11:5.73352293848458,,,
VIRSorter_BeeP-05-2013_NODE_98_length_2457_cov_2_142017,3,VIRSorter_BeeP-05-2013_NODE_98_length_2457_cov_2_142017,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-05-2013_NODE_9_length_8996_cov_12_661733,7,VIRSorter_BeeP-05-2013_NODE_9_length_8996_cov_12_661733,7,2,1,,,4.14379266564342,,,
VIRSorter_BeeP-06-2013_NODE_102_length_2126_cov_8_751098,4,VIRSorter_BeeP-06-2013_NODE_102_length_2126_cov_8_751098,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-06-2013_NODE_1_length_28373_cov_138_815486-circular,49,VIRSorter_BeeP-06-2013_NODE_1_length_28373_cov_138_815486-circular,49,2,2,gene_2-gene_11:3.35744412225339,,23.93588599870445,gene_12-gene_49:10.33067066987636,gene_10-gene_49:2.54650601533936,
VIRSorter_BeeP-06-2013_NODE_214_length_1396_cov_4_003033,4,VIRSorter_BeeP-06-2013_NODE_214_length_1396_cov_4_003033,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-06-2013_NODE_339_length_1037_cov_3_355208,3,VIRSorter_BeeP-06-2013_NODE_339_length_1037_cov_3_355208,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-06-2013_NODE_39_length_3085_cov_6_438830,6,VIRSorter_BeeP-06-2013_NODE_39_length_3085_cov_6_438830,6,2,,4.16129277473563,,3.55182228483721,,,
VIRSorter_BeeP-06-2013_NODE_51_length_2887_cov_4_079715,4,VIRSorter_BeeP-06-2013_NODE_51_length_2887_cov_4_079715,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-06-2013_NODE_72_length_2463_cov_5_668064,5,VIRSorter_BeeP-06-2013_NODE_72_length_2463_cov_5_668064,5,2,,4.89978669086390,,2.95985190403101,,,
VIRSorter_BeeP-08-2013_NODE_12_length_2519_cov_9_964783,7,VIRSorter_BeeP-08-2013_NODE_12_length_2519_cov_9_964783,7,2,,5.07549135735669,,4.14379266564342,,,
VIRSorter_BeeP-08-2013_NODE_23_length_1969_cov_10_245243,5,VIRSorter_BeeP-08-2013_NODE_23_length_1969_cov_10_245243,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-08-2013_NODE_25_length_1878_cov_3_731816,3,VIRSorter_BeeP-08-2013_NODE_25_length_1878_cov_3_731816,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-08-2013_NODE_3_length_3541_cov_10_693995,9,VIRSorter_BeeP-08-2013_NODE_3_length_3541_cov_10_693995,9,2,,2.00791555881789,,5.32773342725582,,,
VIRSorter_BeeP-08-2013_NODE_42_length_1534_cov_10_426905,3,VIRSorter_BeeP-08-2013_NODE_42_length_1534_cov_10_426905,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-08-2013_NODE_9_length_2773_cov_13_231454,6,VIRSorter_BeeP-08-2013_NODE_9_length_2773_cov_13_231454,6,2,,4.16129277473563,,3.55182228483721,,,
VIRSorter_BeeP-10-2013_NODE_12_length_2859_cov_6_048167,4,VIRSorter_BeeP-10-2013_NODE_12_length_2859_cov_6_048167,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-10-2013_NODE_18_length_2230_cov_8_431955,4,VIRSorter_BeeP-10-2013_NODE_18_length_2230_cov_8_431955,4,2,,2.37333664615169,,,,,
VIRSorter_BeeP-11-2013_NODE_100_length_8866_cov_9_449767,18,VIRSorter_BeeP-11-2013_NODE_100_length_8866_cov_9_449767,18,2,,gene_1-gene_17:5.29619333368314,,9.00225434073630,,,
VIRSorter_BeeP-11-2013_NODE_101_length_8830_cov_22_021136,13,VIRSorter_BeeP-11-2013_NODE_101_length_8830_cov_22_021136,13,2,,gene_2-gene_13:4.31444465559732,,6.69561495048063,,,
VIRSorter_BeeP-11-2013_NODE_102_length_8689_cov_18_793196,14,VIRSorter_BeeP-11-2013_NODE_102_length_8689_cov_18_793196,14,2,4,gene_1-gene_13:7.79897011347391,,gene_1-gene_13:4.93062647580849,,,
VIRSorter_BeeP-11-2013_NODE_104_length_8593_cov_19_443988,18,VIRSorter_BeeP-11-2013_NODE_104_length_8593_cov_19_443988,18,2,1,,,gene_3-gene_18:7.81831357912389,gene_6-gene_18:6.04240243670529,,
VIRSorter_BeeP-11-2013_NODE_1054_length_1773_cov_7_237618,3,VIRSorter_BeeP-11-2013_NODE_1054_length_1773_cov_7_237618,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_1056_length_1772_cov_4_144543,5,VIRSorter_BeeP-11-2013_NODE_1056_length_1772_cov_4_144543,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_105_length_8557_cov_13_796580,13,VIRSorter_BeeP-11-2013_NODE_105_length_8557_cov_13_796580,13,2,,7.97506137252959,,6.69561495048063,,,
VIRSorter_BeeP-11-2013_NODE_1067_length_1762_cov_7_089614,4,VIRSorter_BeeP-11-2013_NODE_1067_length_1762_cov_7_089614,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_1070_length_1758_cov_2_494349,4,VIRSorter_BeeP-11-2013_NODE_1070_length_1758_cov_2_494349,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_107_length_8505_cov_22_606668,10,VIRSorter_BeeP-11-2013_NODE_107_length_8505_cov_22_606668,10,2,,4.90552410684877,,5.91970380806202,,,
VIRSorter_BeeP-11-2013_NODE_1099_length_1733_cov_6_807367,6,VIRSorter_BeeP-11-2013_NODE_1099_length_1733_cov_6_807367,6,2,,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-11-2013_NODE_109_length_8227_cov_11_958773,9,VIRSorter_BeeP-11-2013_NODE_109_length_8227_cov_11_958773,9,2,,4.07773535702027,,5.32773342725582,,,
VIRSorter_BeeP-11-2013_NODE_10_length_45562_cov_39_780829,79,VIRSorter_BeeP-11-2013_NODE_10_length_45562_cov_39_780829,79,2,4,gene_1-gene_78:23.51532544749766,,gene_1-gene_78:36.50036120991651,,,
VIRSorter_BeeP-11-2013_NODE_1115_length_1716_cov_3_409396,4,VIRSorter_BeeP-11-2013_NODE_1115_length_1716_cov_3_409396,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_1117_length_1715_cov_205_597070,4,VIRSorter_BeeP-11-2013_NODE_1117_length_1715_cov_205_597070,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_111_length_8170_cov_8_958606,14,VIRSorter_BeeP-11-2013_NODE_111_length_8170_cov_8_958606,14,2,,5.79660046263725,,7.11149407223115,,,
VIRSorter_BeeP-11-2013_NODE_1129_length_1707_cov_6_076074,4,VIRSorter_BeeP-11-2013_NODE_1129_length_1707_cov_6_076074,4,2,,2.37333664615169,,,,,
VIRSorter_BeeP-11-2013_NODE_1130_length_1706_cov_2_868017,6,VIRSorter_BeeP-11-2013_NODE_1130_length_1706_cov_2_868017,6,2,,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-11-2013_NODE_113_length_8006_cov_9_434985,9,VIRSorter_BeeP-11-2013_NODE_113_length_8006_cov_9_434985,9,2,,4.07773535702027,,3.89359133625594,,,
VIRSorter_BeeP-11-2013_NODE_1140_length_1699_cov_5_230580,3,VIRSorter_BeeP-11-2013_NODE_1140_length_1699_cov_5_230580,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_114_length_8002_cov_14_426877,5,VIRSorter_BeeP-11-2013_NODE_114_length_8002_cov_14_426877,5,2,,4.89978669086390,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_1151_length_1686_cov_3_140460,3,VIRSorter_BeeP-11-2013_NODE_1151_length_1686_cov_3_140460,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_1158_length_1678_cov_14_569019,3,VIRSorter_BeeP-11-2013_NODE_1158_length_1678_cov_14_569019,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_115_length_7957_cov_10_297843,11,VIRSorter_BeeP-11-2013_NODE_115_length_7957_cov_10_297843,11,2,,10.30240946518092,,6.03455293414856,,,
VIRSorter_BeeP-11-2013_NODE_1161_length_1675_cov_4_342303,5,VIRSorter_BeeP-11-2013_NODE_1161_length_1675_cov_4_342303,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_1165_length_1672_cov_37_252038,5,VIRSorter_BeeP-11-2013_NODE_1165_length_1672_cov_37_252038,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_116_length_7875_cov_14_918697,13,VIRSorter_BeeP-11-2013_NODE_116_length_7875_cov_14_918697,13,2,,7.97506137252959,,5.10671773486417,,,
VIRSorter_BeeP-11-2013_NODE_1175_length_1661_cov_3_093434,4,VIRSorter_BeeP-11-2013_NODE_1175_length_1661_cov_3_093434,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_117_length_7813_cov_25_130171,19,VIRSorter_BeeP-11-2013_NODE_117_length_7813_cov_25_130171,19,2,,gene_7-gene_18:2.42859283341240,,7.75691568803248,,,
VIRSorter_BeeP-11-2013_NODE_1183_length_1650_cov_25_108709,5,VIRSorter_BeeP-11-2013_NODE_1183_length_1650_cov_25_108709,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_1192_length_1644_cov_3_581366,5,VIRSorter_BeeP-11-2013_NODE_1192_length_1644_cov_3_581366,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_1198_length_1639_cov_5_592190,4,VIRSorter_BeeP-11-2013_NODE_1198_length_1639_cov_5_592190,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_11_length_45238_cov_62_839065,74,VIRSorter_BeeP-11-2013_NODE_11_length_45238_cov_62_839065,74,2,5,gene_24-gene_74:25.70369398074187,,36.11153384098619,,,
VIRSorter_BeeP-11-2013_NODE_1208_length_1634_cov_2_902376,3,VIRSorter_BeeP-11-2013_NODE_1208_length_1634_cov_2_902376,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_121_length_7605_cov_15_865569,22,VIRSorter_BeeP-11-2013_NODE_121_length_7605_cov_15_865569,22,2,1,,,11.06430698541536,6.46338928228569,,
VIRSorter_BeeP-11-2013_NODE_122_length_7498_cov_7_298612,10,VIRSorter_BeeP-11-2013_NODE_122_length_7498_cov_7_298612,10,2,3,,,4.44140541539413,,,
VIRSorter_BeeP-11-2013_NODE_1242_length_1599_cov_2_450066,5,VIRSorter_BeeP-11-2013_NODE_1242_length_1599_cov_2_450066,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_1245_length_1597_cov_5_310526,4,VIRSorter_BeeP-11-2013_NODE_1245_length_1597_cov_5_310526,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_1248_length_1594_cov_3_456823,5,VIRSorter_BeeP-11-2013_NODE_1248_length_1594_cov_3_456823,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_1249_length_1593_cov_10_914908,4,VIRSorter_BeeP-11-2013_NODE_1249_length_1593_cov_10_914908,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_1254_length_1588_cov_16_319656,3,VIRSorter_BeeP-11-2013_NODE_1254_length_1588_cov_16_319656,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_1297_length_1566_cov_5_616521,3,VIRSorter_BeeP-11-2013_NODE_1297_length_1566_cov_5_616521,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_129_length_7142_cov_15_730644,7,VIRSorter_BeeP-11-2013_NODE_129_length_7142_cov_15_730644,7,2,,5.07549135735669,,2.81425248153116,,,
VIRSorter_BeeP-11-2013_NODE_12_length_44834_cov_98_401412,52,VIRSorter_BeeP-11-2013_NODE_12_length_44834_cov_98_401412,52,2,4,gene_4-gene_44:20.25661679444080,,gene_4-gene_52:26.03065752310212,,4.12252469163821,
VIRSorter_BeeP-11-2013_NODE_1305_length_1562_cov_9_010101,4,VIRSorter_BeeP-11-2013_NODE_1305_length_1562_cov_9_010101,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_1307_length_1562_cov_4_991919,4,VIRSorter_BeeP-11-2013_NODE_1307_length_1562_cov_4_991919,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_1324_length_1551_cov_4_510176,5,VIRSorter_BeeP-11-2013_NODE_1324_length_1551_cov_4_510176,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_1327_length_1548_cov_1_885112,5,VIRSorter_BeeP-11-2013_NODE_1327_length_1548_cov_1_885112,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_1332_length_1543_cov_5_466576,4,VIRSorter_BeeP-11-2013_NODE_1332_length_1543_cov_5_466576,4,2,2,,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_1342_length_1537_cov_6_905479,4,VIRSorter_BeeP-11-2013_NODE_1342_length_1537_cov_6_905479,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_1352_length_1528_cov_22_829083,4,VIRSorter_BeeP-11-2013_NODE_1352_length_1528_cov_22_829083,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_135_length_6846_cov_9_638351,14,VIRSorter_BeeP-11-2013_NODE_135_length_6846_cov_9_638351,14,2,4,gene_1-gene_12:10.58339679901768,,7.11149407223115,,,
VIRSorter_BeeP-11-2013_NODE_1379_length_1501_cov_2_938904,3,VIRSorter_BeeP-11-2013_NODE_1379_length_1501_cov_2_938904,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_1391_length_1492_cov_32_157597,4,VIRSorter_BeeP-11-2013_NODE_1391_length_1492_cov_32_157597,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_140_length_6545_cov_18_510977,18,VIRSorter_BeeP-11-2013_NODE_140_length_6545_cov_18_510977,18,2,1,,,9.00225434073630,5.87278607181003,,
VIRSorter_BeeP-11-2013_NODE_1424_length_1475_cov_2_209585,4,VIRSorter_BeeP-11-2013_NODE_1424_length_1475_cov_2_209585,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_1429_length_1472_cov_117_715412,3,VIRSorter_BeeP-11-2013_NODE_1429_length_1472_cov_117_715412,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_1431_length_1472_cov_4_166308,4,VIRSorter_BeeP-11-2013_NODE_1431_length_1472_cov_4_166308,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_1459_length_1459_cov_4_827062,5,VIRSorter_BeeP-11-2013_NODE_1459_length_1459_cov_4_827062,5,2,,2.01071095767098,,,,,
VIRSorter_BeeP-11-2013_NODE_146_length_6481_cov_9_013898,13,VIRSorter_BeeP-11-2013_NODE_146_length_6481_cov_9_013898,13,2,,gene_1-gene_11:4.74930574075336,,6.69561495048063,,,
VIRSorter_BeeP-11-2013_NODE_1484_length_1443_cov_4_344070,5,VIRSorter_BeeP-11-2013_NODE_1484_length_1443_cov_4_344070,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_1491_length_1437_cov_2_541912,4,VIRSorter_BeeP-11-2013_NODE_1491_length_1437_cov_2_541912,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_149_length_6451_cov_93_683401,9,VIRSorter_BeeP-11-2013_NODE_149_length_6451_cov_93_683401,9,2,,2.95735660761269,,3.89359133625594,,,
VIRSorter_BeeP-11-2013_NODE_14_length_44651_cov_23_057500,62,VIRSorter_BeeP-11-2013_NODE_14_length_44651_cov_23_057500,62,2,2,gene_2-gene_59:36.93597085385026,,33.54652397622477,,5.30785616121100,
VIRSorter_BeeP-11-2013_NODE_1513_length_1425_cov_7_464392,5,VIRSorter_BeeP-11-2013_NODE_1513_length_1425_cov_7_464392,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_151_length_6344_cov_13_718685,6,VIRSorter_BeeP-11-2013_NODE_151_length_6344_cov_13_718685,6,2,,5.87974402903668,,3.55182228483721,,,
VIRSorter_BeeP-11-2013_NODE_1525_length_1417_cov_7_905970,3,VIRSorter_BeeP-11-2013_NODE_1525_length_1417_cov_7_905970,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_155_length_6208_cov_30_295873,15,VIRSorter_BeeP-11-2013_NODE_155_length_6208_cov_30_295873,15,2,1,gene_6-gene_15:2.39815280114836,,5.90778606027018,,,
VIRSorter_BeeP-11-2013_NODE_1560_length_1395_cov_2_899848,4,VIRSorter_BeeP-11-2013_NODE_1560_length_1395_cov_2_899848,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_1565_length_1391_cov_5_205479,3,VIRSorter_BeeP-11-2013_NODE_1565_length_1391_cov_5_205479,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_157_length_6176_cov_24_464338,14,VIRSorter_BeeP-11-2013_NODE_157_length_6176_cov_24_464338,14,2,,gene_2-gene_14:2.69844798950238,,gene_1-gene_12:5.92755331061875,,,
VIRSorter_BeeP-11-2013_NODE_15_length_41656_cov_58_291012,51,VIRSorter_BeeP-11-2013_NODE_15_length_41656_cov_58_291012,51,2,2,gene_33-gene_51:13.45016785321092;gene_1-gene_10:3.31557022432360,,27.23480167080281,gene_10-gene_32:7.31571412015131,4.00622008103342,
VIRSorter_BeeP-11-2013_NODE_1615_length_1356_cov_1_825645,5,VIRSorter_BeeP-11-2013_NODE_1615_length_1356_cov_1_825645,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_1626_length_1350_cov_14_398272,4,VIRSorter_BeeP-11-2013_NODE_1626_length_1350_cov_14_398272,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_1680_length_1325_cov_18_418269,5,VIRSorter_BeeP-11-2013_NODE_1680_length_1325_cov_18_418269,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_1685_length_1324_cov_2_402566,4,VIRSorter_BeeP-11-2013_NODE_1685_length_1324_cov_2_402566,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_16_length_39794_cov_119_743586,42,VIRSorter_BeeP-11-2013_NODE_16_length_39794_cov_119_743586,42,2,4,gene_1-gene_41:25.17641784785798,,16.65176131002859,,2.98437299985307,
VIRSorter_BeeP-11-2013_NODE_1702_length_1316_cov_3_063761,5,VIRSorter_BeeP-11-2013_NODE_1702_length_1316_cov_3_063761,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_1713_length_1308_cov_7_981316,5,VIRSorter_BeeP-11-2013_NODE_1713_length_1308_cov_7_981316,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_1719_length_1305_cov_24_751629,4,VIRSorter_BeeP-11-2013_NODE_1719_length_1305_cov_24_751629,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_1733_length_1300_cov_11_722813,4,VIRSorter_BeeP-11-2013_NODE_1733_length_1300_cov_11_722813,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_1735_length_1300_cov_4_833197,4,VIRSorter_BeeP-11-2013_NODE_1735_length_1300_cov_4_833197,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_1759_length_1292_cov_14_884774,3,VIRSorter_BeeP-11-2013_NODE_1759_length_1292_cov_14_884774,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_175_length_5680_cov_25_846511,9,VIRSorter_BeeP-11-2013_NODE_175_length_5680_cov_25_846511,9,2,,2.95735660761269,,3.89359133625594,,,
